id;nombre;marca;presentacion;nombre_1;nombre_2;nombre_3;Clasificaci�n
7,79E+12;Galletitas Original Criollitas Pack 3 300 Gr;CRIOLLITAS;100.0 gr;Galletitas;Galletitas   Original;Galletitas   Original   Criollitas;Panificados, pastas y arroz
7,79E+12;Galletitas Crackers Criollitas Pack 5 Un 100 Gr;CRIOLLITAS;100.0 gr;Galletitas;Galletitas   Crackers;Galletitas   Crackers   Criollitas;Panificados, pastas y arroz
7,79E+12;Barra de Cereales Tradicional Cereal Mix 6 Un 138 Gr;CEREAL MIX;138.0 gr;Barra;Barra   de;Barra   de   Cereales;Almacen no incluidos en otra categoría
7,79E+12;Barra de Cereales Light Manzana Cereal Mix Pack 6 Un 132 Gr;CEREAL MIX;132.0 gr;Barra;Barra   de;Barra   de   Cereales;Almacen no incluidos en otra categoría
7,79E+12;Galletitas Sabor Limon Arcor Mana 165 Gr;MAN�;165.0 gr;Galletitas;Galletitas   Sabor;Galletitas   Sabor   Limon;Panificados, pastas y arroz
7,79E+12;Galletitas Chocolate con Relleno de Vainilla Mana 165 Gr;MAN�;165.0 gr;Galletitas;Galletitas   Chocolate;Galletitas   Chocolate   con;Panificados, pastas y arroz
7,79E+12;Barra de Cereales Light con Yogur Frutilla Cereal Mix 168 Gr;CEREAL MIX;168.0 gr;Barra;Barra   de;Barra   de   Cereales;Almacen no incluidos en otra categoría
7,79E+12;Barra de Cereales con Yogur Frutilla Cereal Mix 168 Gr;CEREAL MIX;168.0 gr;Barra;Barra   de;Barra   de   Cereales;Almacen no incluidos en otra categoría
7,79E+12;Galletitas con Salvado Arcor Hogaren~as 200 Gr;HOGARE�AS;200.0 gr;Galletitas;Galletitas   con;Galletitas   con   Salvado;Panificados, pastas y arroz
7,79E+12;Galletitas con Salvado Hogaren~as Pack 3 Un 600 Gr;ARCOR;600.0 gr;Galletitas;Galletitas   con;Galletitas   con   Salvado;Panificados, pastas y arroz
7,79E+12;Galletitas Surtido Diversion 400 Gr;ARCOR;400.0 gr;Galletitas;Galletitas   Surtido;Galletitas   Surtido   Diversion;Panificados, pastas y arroz
7,79E+12;Galletitas Original Rex 125 Gr;REX;125.0 gr;Galletitas;Galletitas   Original;Galletitas   Original   Rex;Panificados, pastas y arroz
7,79E+12;Galletitas Vainilla Mana Pack 3 Un 393 Gr;MAN�;393.0 gr;Galletitas;Galletitas   Vainilla;Galletitas   Vainilla   Mana;Panificados, pastas y arroz
7,79E+12;Galletitas Sandwich Traviata Pack 3 Un 303 Gr;TRAVIATA;303.0 gr;Galletitas;Galletitas   Sandwich;Galletitas   Sandwich   Traviata;Panificados, pastas y arroz
7,79E+12;Galletitas Sandwich Traviata Pack 5 Un 505 Gr;TRAVIATA;505.0 gr;Galletitas;Galletitas   Sandwich;Galletitas   Sandwich   Traviata;Panificados, pastas y arroz
7,79E+12;Galletitas Surtido Seleccionadas Bagley 400 Gr;BAGLEY;400.0 gr;Galletitas;Galletitas   Surtido;Galletitas   Surtido   Seleccionadas;Panificados, pastas y arroz
7,79E+12;Galletitas Coco Coquitas 170 Gr;COQUITAS;170.0 gr;Galletitas;Galletitas   Coco;Galletitas   Coco   Coquitas;Panificados, pastas y arroz
7,79E+12;Galletitas Chocolate Chocolinas 170 Gr;CHOCOLINAS;170.0 gr;Galletitas;Galletitas   Chocolate;Galletitas   Chocolate   Chocolinas;Panificados, pastas y arroz
7,79E+12;Galletitas Vainilla con Relleno de Limon Mellizas Pack 3 Un 336 Gr;MELLIZAS;336.0 gr;Galletitas;Galletitas   Vainilla;Galletitas   Vainilla   con;Panificados, pastas y arroz
7,79E+12;Galletitas Sabor Vainilla con Relleno de Limon Mellizas 112 Gr;MELLIZAS;112.0 gr;Galletitas;Galletitas   Sabor;Galletitas   Sabor   Vainilla;Panificados, pastas y arroz
7,79E+12;Galletitas Vainilla Relleno de Almendra Amor Bagley Pack 3 Un 336 Gr;AMOR;336.0 gr;Galletitas;Galletitas   Vainilla;Galletitas   Vainilla   Relleno;Panificados, pastas y arroz
7,79E+12;Galletitas Chocolate con Relleno de Vainilla Bagley Rumba 112 Gr;RUMBA;112.0 gr;Galletitas;Galletitas   Chocolate;Galletitas   Chocolate   con;Panificados, pastas y arroz
7,79E+12;Galletitas Chocolate con Relleno de Coco Rumba Pack 3 Un 336 Gr;RUMBA;336.0 gr;Galletitas;Galletitas   Chocolate;Galletitas   Chocolate   con;Panificados, pastas y arroz
7,79E+12;Galletitas Vainilla con Relleno de Frambuesa Sonrisas 118 Gr;SONRISAS;118.0 gr;Galletitas;Galletitas   Vainilla;Galletitas   Vainilla   con;Panificados, pastas y arroz
7,79E+12;Galletitas Frambuesa Sonrisas 354 Gr;SONRISAS;354.0 gr;Galletitas;Galletitas   Frambuesa;Galletitas   Frambuesa   Sonrisas;Panificados, pastas y arroz
7,79E+12;Galletitas de Vainilla Sabor Frutilla Merengadas Pack 3 Un 279 Gr;MERENGADAS;279.0 gr;Galletitas;Galletitas   de;Galletitas   de   Vainilla;Panificados, pastas y arroz
7,79E+12;Galletitas de Vainilla Sabor Frutilla Merengadas 93 Gr;MERENGADAS;93.0 gr;Galletitas;Galletitas   de;Galletitas   de   Vainilla;Panificados, pastas y arroz
7,79E+12;Galletitas Crackers Equilibrio Ser Pack 3 Un 360 Gr;SER;360.0 gr;Galletitas;Galletitas   Crackers;Galletitas   Crackers   Equilibrio;Panificados, pastas y arroz
7,79E+12;Tostadas Originales Criollitas 200 Gr;CRIOLLITAS;200.0 gr;Tostadas;Tostadas   Originales;Tostadas   Originales   Criollitas;Panificados, pastas y arroz
7,79E+12;Tostadas Integrales de Salvado Criollitas 200 Gr;CRIOLLITAS;200.0 gr;Tostadas;Tostadas   Integrales;Tostadas   Integrales   de;Panificados, pastas y arroz
7,79E+12;Galletitas Vainilla con Caramelo de Vainilla Porten~itas 130 Gr;PORTE�ITAS;130.0 gr;Galletitas;Galletitas   Vainilla;Galletitas   Vainilla   con;Panificados, pastas y arroz
7,79E+12;Galletitas con Salvado Fibro Active Bagley 642 Gr;BAGLEY;642.0 gr;Galletitas;Galletitas   con;Galletitas   con   Salvado;Panificados, pastas y arroz
7,79E+12;Copos de Maiz Azucarados Granix Skarchitos 500 Gr;GRANIX;500.0 gr;Copos;Copos   de;Copos   de   Maiz;Almacen no incluidos en otra categoría
7,79E+12;Galletitas con Avena y Pasas Frutigran Granix 250 Gr;GRANIX;250.0 gr;Galletitas;Galletitas   con;Galletitas   con   Avena;Panificados, pastas y arroz
7,79E+12;Copos de Maiz Naturales Granix 400 Gr;GRANIX;400.0 gr;Copos;Copos   de;Copos   de   Maiz;Almacen no incluidos en otra categoría
7,79E+12;Copos de Maiz Azucarados Granix Skarchitos 240 Gr;GRANIX;240.0 gr;Copos;Copos   de;Copos   de   Maiz;Almacen no incluidos en otra categoría
7,79E+12;Galletitas con Sesamo Naturalmente Granix 185 Gr;GRANIX;185.0 gr;Galletitas;Galletitas   con;Galletitas   con   Sesamo;Panificados, pastas y arroz
7,79E+12;Galletitas con Semillas de Trigo Partido Naturalmente Granix 185 Gr;GRANIX;185.0 gr;Galletitas;Galletitas   con;Galletitas   con   Semillas;Panificados, pastas y arroz
7,79E+12;Galletitas Tropical Frutigran Granix 250 Gr;GRANIX;250.0 gr;Galletitas;Galletitas   Tropical;Galletitas   Tropical   Frutigran;Panificados, pastas y arroz
7,79E+12;Galletitas con Semillas de Lino Naturalmente Granix 185 Gr;GRANIX;185.0 gr;Galletitas;Galletitas   con;Galletitas   con   Semillas;Panificados, pastas y arroz
7,79E+12;Galletitas con Avena Soja y Chips de Chocolate Frutigran Granix 255 Gr;FRUTIGRAN;255.0 gr;Galletitas;Galletitas   con;Galletitas   con   Avena;Panificados, pastas y arroz
7,79E+12;Galletitas con Chia y Amaranto Naturalmente Granix 240 Gr;GRANIX;240.0 gr;Galletitas;Galletitas   con;Galletitas   con   Chia;Panificados, pastas y arroz
7,79E+12;Galletitas Vainilla con Sesamo Amaranto y Girasol Granix 260 Gr;GRANIX;260.0 gr;Galletitas;Galletitas   Vainilla;Galletitas   Vainilla   con;Panificados, pastas y arroz
7,79E+12;Choclo Desgranado Granja Del Sol 300 Gr;GRANJA DEL SOL;300.0 gr;Choclo;Choclo   Desgranado;Choclo   Desgranado   Granja;Congelados
7,79E+12;Aceite de Oliva Puro Comestible Cocinero 1 Lt;COCINERO;1.0 lt;Aceite;Aceite   de;Aceite   de   Oliva;Almacen no incluidos en otra categoría
7,79E+12;Aceite de Oliva Comestible Cocinero 500 Ml;COCINERO;500.0 ml;Aceite;Aceite   de;Aceite   de   Oliva;Almacen no incluidos en otra categoría
7,79E+12;Aceite de Girasol Cocinero 1.5 Lt;COCINERO;1.5 lt;Aceite;Aceite   de;Aceite   de   Girasol;Almacen no incluidos en otra categoría
7,79E+12;Algodon Estrella Clasico 75 Gr;ESTRELLA;75.0 gr;Algodon;Algodon   Estrella;Algodon   Estrella   Clasico;Perfumería e higiene personal
7,79E+12;Oleo Calcareo Estrella 500 Cc;ESTRELLA;500.0 cc;Oleo;Oleo   Calcareo;Oleo   Calcareo   Estrella;Perfumería e higiene personal
7,79E+12;Algodon Super Estrella 200 Gr;ESTRELLA;200.0 gr;Algodon;Algodon   Super;Algodon   Super   Estrella;Perfumería e higiene personal
7,79E+12;Algodon Discos Redondos Estrella 80 Un;ESTRELLA;80.0 un;Algodon;Algodon   Discos;Algodon   Discos   Redondos;Perfumería e higiene personal
7,79E+12;Aceite de Girasol Cocinero 900 Ml;COCINERO;900.0 ml;Aceite;Aceite   de;Aceite   de   Girasol;Almacen no incluidos en otra categoría
7,79E+12;Bocaditos Rebozados de Pollo Granja del Sol 400 Gr;GRANJA DEL SOL;400.0 gr;Bocaditos;Bocaditos   Rebozados;Bocaditos   Rebozados   de;Congelados
7,79E+12;Milanesas de Soja Lucchetti 4 Un 290 Gr;LUCCHETTI;290.0 gr;Milanesas;Milanesas   de;Milanesas   de   Soja;Congelados
7,79E+12;Milanesas de Soja Flowpack Granja del Sol 330 Gr;GRANJA DEL SOL;330.0 gr;Milanesas;Milanesas   de;Milanesas   de   Soja;Congelados
7,79E+12;Milanesas de Soja Espinaca Flowpack Granja del Sol 330 Gr;GRANJA DEL SOL;330.0 gr;Milanesas;Milanesas   de;Milanesas   de   Soja;Congelados
7,79E+12;Milanesas de Soja Calabaza Flowpack Granja del Sol 330 Gr;GRANJA DEL SOL;330.0 gr;Milanesas;Milanesas   de;Milanesas   de   Soja;Congelados
7,79E+12;Acelga Congelada Granja Del Sol 500 Gr;GRANJA DEL SOL;500.0 gr;Acelga;Acelga   Congelada;Acelga   Congelada   Granja;Congelados
7,79E+12;Espinaca Congelada Granja del Sol 400 Gr;GRANJA DEL SOL;400.0 gr;Espinaca;Espinaca   Congelada;Espinaca   Congelada   Granja;Congelados
7,79E+12;Brocoli Congelado Granja Del Sol 400 Gr;GRANJA DEL SOL;400.0 gr;Brocoli;Brocoli   Congelado;Brocoli   Congelado   Granja;Congelados
7,79E+12;Aceite Rocio Vegetal Clasico Aerosol Cocinero 120 Gr;COCINERO;120.0 gr;Aceite;Aceite   Rocio;Aceite   Rocio   Vegetal;Almacen no incluidos en otra categoría
7,79E+12;Pastas Rellenas Cappellettis Jamon y Queso Lucchettinis 500 Gr;LUCCHETTI;500.0 gr;Pastas;Pastas   Rellenas;Pastas   Rellenas   Cappellettis;Panificados, pastas y arroz
7,79E+12;Lucchettinis Espinaca y Queso Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Lucchettinis;Lucchettinis   Espinaca;Lucchettinis   Espinaca   y;Panificados, pastas y arroz
7,79E+12;Lasagna Matarazzo 250 Gr;MATARAZZO;250.0 gr;Lasagna;Lasagna   Matarazzo;Lasagna   Matarazzo   250;Panificados, pastas y arroz
7,79E+12;Fideos Tirabuzones con 3 Vegetales Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Tirabuzones;Fideos   Tirabuzones   con;Panificados, pastas y arroz
7,79E+12;Fideos Mostacholes 3 Vegetales Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Mostacholes;Fideos   Mostacholes   3;Panificados, pastas y arroz
7,79E+12;Fideos Tallarin Don Vicente 500 Gr;DON VICENTE;500.0 gr;Fideos;Fideos   Tallarin;Fideos   Tallarin   Don;Panificados, pastas y arroz
7,79E+12;Fideos Cinta Fetuccini Don Vicente 500 Gr;DON VICENTE;500.0 gr;Fideos;Fideos   Cinta;Fideos   Cinta   Fetuccini;Panificados, pastas y arroz
7,79E+12;Fideos Cinta Caserito Don Vicente 500 Gr;DON VICENTE;500.0 gr;Fideos;Fideos   Cinta;Fideos   Cinta   Caserito;Panificados, pastas y arroz
7,79E+12;Fideos Tirabuzones Don Vicente 500 Gr;DON VICENTE;500.0 gr;Fideos;Fideos   Tirabuzones;Fideos   Tirabuzones   Don;Panificados, pastas y arroz
7,79E+12;Fideos Spaghetti Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Fideos;Fideos   Spaghetti;Fideos   Spaghetti   Lucchetti;Panificados, pastas y arroz
7,79E+12;Fideos Tallarin Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Fideos;Fideos   Tallarin;Fideos   Tallarin   Lucchetti;Panificados, pastas y arroz
7,79E+12;Fideos Nido Fettucini Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Fideos;Fideos   Nido;Fideos   Nido   Fettucini;Panificados, pastas y arroz
7,79E+12;Fideos Tirabuzones Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Fideos;Fideos   Tirabuzones;Fideos   Tirabuzones   Lucchetti;Panificados, pastas y arroz
7,79E+12;Fideos Mostacholes Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Fideos;Fideos   Mostacholes;Fideos   Mostacholes   Lucchetti;Panificados, pastas y arroz
7,79E+12;Fideos Coditos Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Fideos;Fideos   Coditos;Fideos   Coditos   Lucchetti;Panificados, pastas y arroz
7,79E+12;Fideos Mon~os Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Fideos;Fideos   Mon~os;Fideos   Mon~os   Lucchetti;Panificados, pastas y arroz
7,79E+12;Fideos Mostacholes Rayado Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Mostacholes;Fideos   Mostacholes   Rayado;Panificados, pastas y arroz
7,79E+12;Fideos Tirabuzones Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Tirabuzones;Fideos   Tirabuzones   Matarazzo;Panificados, pastas y arroz
7,79E+12;Fideos Coditos Rayados Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Coditos;Fideos   Coditos   Rayados;Panificados, pastas y arroz
7,79E+12;Fideos Penne Rigate Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Penne;Fideos   Penne   Rigate;Panificados, pastas y arroz
7,79E+12;Fideos Spaghetti Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Spaghetti;Fideos   Spaghetti   Matarazzo;Panificados, pastas y arroz
7,79E+12;Fideos Tallarines Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Tallarines;Fideos   Tallarines   Matarazzo;Panificados, pastas y arroz
7,79E+12;Fideos Nido Fettuccine Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Nido;Fideos   Nido   Fettuccine;Panificados, pastas y arroz
7,79E+12;Fideos Spaghetti con Espinaca Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Spaghetti;Fideos   Spaghetti   con;Panificados, pastas y arroz
7,79E+12;Vitina Lucchetti 540 Gr;VITINA;540.0 gr;Vitina;Vitina   Lucchetti;Vitina   Lucchetti   540;Panificados, pastas y arroz
7,79E+12;Fideos Dedalitos Matarazzo 500 Gr;MATARAZZO;500.0 gr;Fideos;Fideos   Dedalitos;Fideos   Dedalitos   Matarazzo;Panificados, pastas y arroz
7,79E+12;Lucchettinis Multicolor Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Lucchettinis;Lucchettinis   Multicolor;Lucchettinis   Multicolor   Lucchetti;Panificados, pastas y arroz
7,79E+12;Fideos Tirabuzones Fortificados Favorita 500 Gr;FAVORITA;500.0 gr;Fideos;Fideos   Tirabuzones;Fideos   Tirabuzones   Fortificados;Panificados, pastas y arroz
7,79E+12;Polvo Bizcochuelo Vainilla Exquisita 540 Gr;EXQUISITA;540.0 gr;Polvo;Polvo   Bizcochuelo;Polvo   Bizcochuelo   Vainilla;Almacen no incluidos en otra categoría
7,79E+12;Polvo Bizcochuelo Chocolate Exquisita 540 gr;EXQUISITA;540.0 gr;Polvo;Polvo   Bizcochuelo;Polvo   Bizcochuelo   Chocolate;Almacen no incluidos en otra categoría
7,79E+12;Arroz Largo Fino en Bolsa Lucchetti 1 Kg;LUCCHETTI;1.0 kg;Arroz;Arroz   Largo;Arroz   Largo   Fino;Panificados, pastas y arroz
7,79E+12;Polvo para Preparar Brownies Chocolate Exquisita 425 Gr;EXQUISITA;425.0 gr;Polvo;Polvo   para;Polvo   para   Preparar;Almacen no incluidos en otra categoría
7,79E+12;Gelatina Sabor Frutilla Light Vitaminas y Zinc Exquisita 25 Gr;EXQUISITA;30.0 gr;Gelatina;Gelatina   Sabor;Gelatina   Sabor   Frutilla;Almacen no incluidos en otra categoría
7,79E+12;Gelatina Cereza Light Vitaminas y Zinc Exquisita 30 Gr;EXQUISITA;30.0 gr;Gelatina;Gelatina   Cereza;Gelatina   Cereza   Light;Almacen no incluidos en otra categoría
7,79E+12;Gelatina Durazno Light Vitaminas y Zinc Exquisita 30 Gr;EXQUISITA;30.0 gr;Gelatina;Gelatina   Durazno;Gelatina   Durazno   Light;Almacen no incluidos en otra categoría
7,79E+12;Postre Chocolate en Polvo Exquisita Placeres Light 65 Gr;EXQUISITA;80.0 gr;Postre;Postre   Chocolate;Postre   Chocolate   en;Almacen no incluidos en otra categoría
7,79E+12;Postre Dulce de Leche en Polvo Exquisita Placeres Light 60 Gr;EXQUISITA;60.0 gr;Postre;Postre   Dulce;Postre   Dulce   de;Almacen no incluidos en otra categoría
7,79E+12;Postre Vainilla con Vitaminas y Zinc en Polvo Exquisita 50 Gr;EXQUISITA;50.0 gr;Postre;Postre   Vainilla;Postre   Vainilla   con;Almacen no incluidos en otra categoría
7,79E+12;Bizcocho de Arroz Dulce Crocante Gallo Snacks 100 Gr;GALLO SNACKS;100.0 gr;Bizcocho;Bizcocho   de;Bizcocho   de   Arroz;Panificados, pastas y arroz
7,79E+12;Arroz Gallo Oro 1 Kg;GALLO;1.0 kg;Arroz;Arroz   Gallo;Arroz   Gallo   Oro;Panificados, pastas y arroz
7,79E+12;Arroz Doble Carolina Gallo 1 Kg;GALLO;1.0 kg;Arroz;Arroz   Doble;Arroz   Doble   Carolina;Panificados, pastas y arroz
7,79E+12;Risotto 4 Quesos Gallo 200 Gr;GALLO;200.0 gr;Risotto;Risotto   4;Risotto   4   Quesos;Panificados, pastas y arroz
7,79E+12;Arroz Carnaroli Risotto Primavera Gallo 200 Gr;GALLO;200.0 gr;Arroz;Arroz   Carnaroli;Arroz   Carnaroli   Risotto;Panificados, pastas y arroz
7,79E+12;Arroz Parbolizado Lucchetti 1 Kg;LUCCHETTI;1.0 kg;Arroz;Arroz   Parbolizado;Arroz   Parbolizado   Lucchetti;Panificados, pastas y arroz
7,79E+12;Arroz Parbolizado Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Arroz;Arroz   Parbolizado;Arroz   Parbolizado   Lucchetti;Panificados, pastas y arroz
7,79E+12;Flan para Preparar Vainilla Exquisita 60 Gr;EXQUISITA;60.0 gr;Flan;Flan   para;Flan   para   Preparar;Almacen no incluidos en otra categoría
7,79E+12;Flan para Preparar Dulce de Leche Fortificado Exquisita 60 Gr;EXQUISITA;60.0 gr;Flan;Flan   para;Flan   para   Preparar;Almacen no incluidos en otra categoría
7,79E+12;Postre Vainilla con Vitaminas y Zinc en Polvo Exquisita 80 Gr;EXQUISITA;80.0 gr;Postre;Postre   Vainilla;Postre   Vainilla   con;Almacen no incluidos en otra categoría
7,79E+12;Postre Chocolate 8 Vitaminas y Zinc en Polvo Exquisita 80 Gr;EXQUISITA;90.0 gr;Postre;Postre   Chocolate;Postre   Chocolate   8;Almacen no incluidos en otra categoría
7,79E+12;Polvo para Mousse Chocolate Exquisita 95 Gr;EXQUISITA;95.0 gr;Polvo;Polvo   para;Polvo   para   Mousse;Almacen no incluidos en otra categoría
7,79E+12;Premezcla para Pizza Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Premezcla;Premezcla   para;Premezcla   para   Pizza;Almacen no incluidos en otra categoría
7,79E+12;Premezcla para N~oquis de Papa Lucchetti 400 Gr;LUCCHETTI;400.0 gr;Premezcla;Premezcla   para;Premezcla   para   N~oquis;Almacen no incluidos en otra categoría
7,79E+12;Yerba Mate con Palo Ecopack Cruz de Malta 500 Gr;CRUZ DE MALTA;500.0 gr;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Yerba Mate con Palo Ecopack Cruz de Malta 1 Kg;CRUZ DE MALTA;1.0 kg;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Yerba Mate con Palo Ecopack Nobleza Gaucha 500 Gr;NOBLEZA GAUCHA;500.0 gr;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Yerba Mate con Palo Ecopack Nobleza Gaucha 1 Kg;NOBLEZA GAUCHA;1.0 kg;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Harina de Trigo 000 con Vita Zinc Favorita 1 Kg;FAVORITA;1.0 kg;Harina;Harina   de;Harina   de   Trigo;Almacen no incluidos en otra categoría
7,79E+12;Jugo de Limon Minerva 500 Ml;MINERVA;500.0 ml;Jugo;Jugo   de;Jugo   de   Limon;Almacen no incluidos en otra categoría
7,79E+12;Premezcla para Torta Frita Lucchetti 500 Gr;LUCCHETTI;500.0 gr;Premezcla;Premezcla   para;Premezcla   para   Torta;Almacen no incluidos en otra categoría
7,79E+12;Cafe Instantaneo Seleccion Arlistan 170 Gr;ARLIST�N;170.0 gr;Cafe;Cafe   Instantaneo;Cafe   Instantaneo   Seleccion;Café, te e infuciones
7,79E+12;Cafe Seleccion Arlistan 100 Gr;ARLIST�N;100.0 gr;Cafe;Cafe   Seleccion;Cafe   Seleccion   Arlistan;Café, te e infuciones
7,79E+12;Tostadas Riera Light 200 Gr;RIERA;200.0 gr;Tostadas;Tostadas   Riera;Tostadas   Riera   Light;Panificados, pastas y arroz
7,79E+12;Tostadas Clasicas Dulces Riera 200 Gr;RIERA;200.0 gr;Tostadas;Tostadas   Clasicas;Tostadas   Clasicas   Dulces;Panificados, pastas y arroz
7,79E+12;Sal Fina en Paquete Celusal 500 Gr;CELUSAL;500.0 gr;Sal;Sal   Fina;Sal   Fina   en;Almacen no incluidos en otra categoría
7,79E+12;Sal Fina en Salero Celusal 500 Gr;CELUSAL;500.0 gr;Sal;Sal   Fina;Sal   Fina   en;Almacen no incluidos en otra categoría
7,79E+12;Sal Fina en Estuche Celusal 500 Gr;CELUSAL;500.0 gr;Sal;Sal   Fina;Sal   Fina   en;Almacen no incluidos en otra categoría
7,79E+12;Manteca con Multivitaminas Sancor 200 Gr;SANCOR;200.0 gr;Manteca;Manteca   con;Manteca   con   Multivitaminas;Lácteos y derivados
7,79E+12;Queso Untable Clasico Tholem Tentaciones 190 Gr;THOLEM;190.0 gr;Queso;Queso   Untable;Queso   Untable   Clasico;Lácteos y derivados
7,79E+12;Queso Untable Jamon Serrano Tholem Tentaciones 190 Gr;THOLEM;190.0 gr;Queso;Queso   Untable;Queso   Untable   Jamon;Lácteos y derivados
7,79E+12;Queso Untable 4 Quesos Tholem Tentaciones 190 Gr;THOLEM;190.0 gr;Queso;Queso   Untable;Queso   Untable   4;Lácteos y derivados
7,79E+12;Queso Untable Original sin Sal Agregada Mendicrim 300 Gr;MENDICRIM;300.0 gr;Queso;Queso   Untable;Queso   Untable   Original;Lácteos y derivados
7,79E+12;Queso Untable Cremoso Mendicrim Light 300 Gr;MENDICRIM;300.0 gr;Queso;Queso   Untable;Queso   Untable   Cremoso;Lácteos y derivados
7,79E+12;Flan Casero Vainilla Light Sancor Pack 2 Un 240 Gr;SANCOR;2.0 un;Flan;Flan   Casero;Flan   Casero   Vainilla;Almacen no incluidos en otra categoría
7,79E+12;Flan Casero con Caramelo Sancor Pack 2 Un 240 Gr;SANCOR;2.0 un;Flan;Flan   Casero;Flan   Casero   con;Almacen no incluidos en otra categoría
7,79E+12;Flan Casero con Dulce de Leche Sancor Pack 2 Un 240 Gr;SANCOR;240.0 gr;Flan;Flan   Casero;Flan   Casero   con;Almacen no incluidos en otra categoría
7,79E+12;Postre Vainilla Shimy 120 Gr;SHIMY;120.0 gr;Postre;Postre   Vainilla;Postre   Vainilla   Shimy;Almacen no incluidos en otra categoría
7,79E+12;Postre Vainilla con Dulce de Leche Shimy 120 Gr;SHIMY;120.0 gr;Postre;Postre   Vainilla;Postre   Vainilla   con;Almacen no incluidos en otra categoría
7,79E+12;Postre Chocolate con Dulce de Leche Shimy 120 Gr;SHIMY;120.0 gr;Postre;Postre   Chocolate;Postre   Chocolate   con;Almacen no incluidos en otra categoría
7,79E+12;Yogur Entero Multivitamina Natural Sancor Yogs 190 Gr;YOGS;190.0 gr;Yogur;Yogur   Entero;Yogur   Entero   Multivitamina;Lácteos y derivados
7,79E+12;Yogur Entero Firme Multinutrientes Vainilla Sancor Yogs 190 Gr;YOGS;190.0 gr;Yogur;Yogur   Entero;Yogur   Entero   Firme;Lácteos y derivados
7,79E+12;Yogur con Cereales Descremado Sancor Yogs 162 Gr;YOGS;162.0 gr;Yogur;Yogur   con;Yogur   con   Cereales;Lácteos y derivados
7,79E+12;Vino Blanco Torrontes Etchart Privado 750 Ml;ETCHART;750.0 ml;Vino;Vino   Blanco;Vino   Blanco   Torrontes;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vinagre de Manzana Menoyo 500 Cc;MENOYO;500.0 cc;Vinagre;Vinagre   de;Vinagre   de   Manzana;Almacen no incluidos en otra categoría
7,79E+12;Vinagre de Alcohol Menoyo 500 Cc;MENOYO;500.0 cc;Vinagre;Vinagre   de;Vinagre   de   Alcohol;Almacen no incluidos en otra categoría
7,79E+12;Vinagre de Alcohol Menoyo 1 Lt;MENOYO;1.0 lt;Vinagre;Vinagre   de;Vinagre   de   Alcohol;Almacen no incluidos en otra categoría
7,79E+12;Vinagre de Vino Menoyo 500 Cc;MENOYO;500.0 cc;Vinagre;Vinagre   de;Vinagre   de   Vino;Almacen no incluidos en otra categoría
7,79E+12;Fernet 1882 750 Cc;1882;750.0 cc;Fernet;Fernet   1882;Fernet   1882   750;Snacks
7,79E+12;Cafe Molido Torrado Clasico Equilibrado La Virginia 250 Gr;LA VIRGINIA;250.0 gr;Cafe;Cafe   Molido;Cafe   Molido   Torrado;Café, te e infuciones
7,79E+12;Cafe Molido Torrado Clasico Equilibrado La Virginia 500 Gr;LA VIRGINIA;500.0 gr;Cafe;Cafe   Molido;Cafe   Molido   Torrado;Café, te e infuciones
7,79E+12;Cafe Cappuccino Instantaneo Tradicional Doy Pack La Virginia 125 Gr;LA VIRGINIA;125.0 gr;Cafe;Cafe   Cappuccino;Cafe   Cappuccino   Instantaneo;Café, te e infuciones
7,79E+12;Cafe Cappuccino Instantaneo Light Doy Pack La Virginia 100 Gr;LA VIRGINIA;100.0 gr;Cafe;Cafe   Cappuccino;Cafe   Cappuccino   Instantaneo;Café, te e infuciones
